ref_name,control_iso_name,iso_name
Park22b,Wuhan-Hu-1,SARS-CoV Spike
Park22b,Wuhan-Hu-1,WIV1 Spike
Park22b,Wuhan-Hu-1,B.1.1.7 Spike
Park22b,Wuhan-Hu-1,B.1.351 Spike
Park22b,Wuhan-Hu-1,P.1 Spike
Park22b,Wuhan-Hu-1,B.1.427/9 Spike
Park22b,Wuhan-Hu-1,B.1.1.298 Spike
Park22b,Wuhan-Hu-1,B.1.1.519 Spike
Park22b,Wuhan-Hu-1,S:439K+614G
Park22b,Wuhan-Hu-1,S:417V
Park22b,Wuhan-Hu-1,S:484K
Park22b,Wuhan-Hu-1,RaTG13 Spike
Park22b,Wuhan-Hu-1,GD-Pangolin Spike
Park22b,Wuhan-Hu-1,GX-Pangolin Spike
Park22b,Wuhan-Hu-1,Anlong-112 Spike
Park22b,Wuhan-Hu-1,BtRs-BetaCoV/YN2013 Spike
Park22b,Wuhan-Hu-1,BtRl-BetaCoV/SC2018 Spike
Park22b,Wuhan-Hu-1,Rp/Shaanxi2011 Spike
Park22b,Wuhan-Hu-1,bat-SL-CoVZC45 Spike
Park22b,Wuhan-Hu-1,BtKY72 Spike
Park22b,Wuhan-Hu-1,BM48-31/BGR/2008 Spike
Park22b,hCoV-19/USA/WA-CDC-02982586-001/2020,hCoV-19/England/204820464/2020
Park22b,hCoV-19/USA/WA-CDC-02982586-001/2020,hCoV-19/South Africa/KRISP-K005325/2020
Park22b,hCoV-19/USA/WA-CDC-02982586-001/2020,hCoV-19/USA/CA-Stanford-15_S02/2021
Park22b,hCoV-19/USA/WA-CDC-02982586-001/2020,hCoV19/USA/PHC658/2021
