ref_name,control_iso_name,iso_name
Liu22,S:614G,B.1.1.7 Spike
Liu22,S:614G,B.1.351 Spike
Liu22,S:614G,P.1 Spike
Liu22,S:614G,B.1.617.2 Spike
Liu22,S:614G,C.37 Spike
Liu22,S:614G,B.1.621 Spike
Liu22,S:614G,B.1.429 Spike
Liu22,S:614G,B.1.526/E484K Spike
Liu22,S:614G,B.1.617.1 Spike
Liu22,S:614G,R.1 Spike
Liu22,WA1,hCoV-19/USA/CA-SEARCH-5574/2020
Liu22,WA1,hCoV-19/South Africa/KRISP-EC-K005321/2020
Liu22,WA1,hCoV-19/Japan/TY7-503/2021
Liu22,WA1,hCoV-19/USA/NY-MSHSPSP-PV29995/2021
Liu22,WA1,C.37 full genome
Liu22,WA1,B.1.621 full genome
Liu22,S:614G,GD-Pangolin Spike
Liu22,S:614G,GX-Pangolin Spike
Liu22,S:614G,RaTG13 Spike
Liu22,S:614G,SARS-CoV Spike
Liu22,S:614G,WIV1 Spike
Liu22,S:614G,SHC014 Spike
Liu22,S:614G,LYRa11 Spike
Liu22,S:614G,Rs7327 Spike
Liu22,S:614G,Rs4231 Spike
Liu22,S:614G,Rs4084 Spike
Liu22,S:614G,BA.1 Spike
