ref_name,rx_name,iso_name,section,assay_name,potency_type,potency,cumulative_count,potency_upper_limit,potency_lower_limit,potency_unit,date_added
Arora22f,Casirivimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,21,1,50000,1,ng/ml,2022-12-15
Arora22f,Imdevimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,19,1,50000,1,ng/ml,2022-12-15
Arora22f,Bamlanivimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,16,1,50000,1,ng/ml,2022-12-15
Arora22f,Etesevimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,53,1,50000,1,ng/ml,2022-12-15
Arora22f,Cilgavimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,37,1,50000,1,ng/ml,2022-12-15
Arora22f,Tixagevimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,7,1,50000,1,ng/ml,2022-12-15
Arora22f,Amubarvimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,53,1,50000,1,ng/ml,2022-12-15
Arora22f,Romlusevimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,852,1,50000,1,ng/ml,2022-12-15
Arora22f,Adintrevimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,14,1,50000,1,ng/ml,2022-12-15
Arora22f,Regdanvimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,7,1,50000,1,ng/ml,2022-12-15
Arora22f,Bebtelovimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,5,1,50000,1,ng/ml,2022-12-15
Arora22f,Sotrovimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,157,1,50000,1,ng/ml,2022-12-15
Arora22f,Casirivimab–imdevimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,9,1,50000,1,ng/ml,2022-12-15
Arora22f,Bamlanivimab–etesevimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,18,1,50000,1,ng/ml,2022-12-15
Arora22f,Cilgavimab–tixagevimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,7,1,50000,1,ng/ml,2022-12-15
Arora22f,Amubarvimab–romlusevimab,B.1 Spike,Figure B,Pseudovirus (VSV),IC50,64,1,50000,1,ng/ml,2022-12-15
Arora22f,Casirivimab,BA.1 Spike,Figure B,Pseudovirus (VSV),IC50,1890,1,50000,1,ng/ml,2022-12-15
Arora22f,Imdevimab,BA.1 Spike,Figure B,Pseudovirus (VSV),IC50,50000,1,50000,1,ng/ml,2022-12-15
Arora22f,Bamlanivimab,BA.1 Spike,Figure B,Pseudovirus (VSV),IC50,50000,1,50000,1,ng/ml,2022-12-15
Arora22f,Etesevimab,BA.1 Spike,Figure B,Pseudovirus (VSV),IC50,50000,1,50000,1,ng/ml,2022-12-15
Arora22f,Cilgavimab,BA.1 Spike,Figure B,Pseudovirus (VSV),IC50,2658,1,50000,1,ng/ml,2022-12-15
Arora22f,Tixagevimab,BA.1 Spike,Figure B,Pseudovirus (VSV),IC50,173,1,50000,1,ng/ml,2022-12-15
