ref_name,rx_name,iso_name,section,assay_name,potency_type,potency,cumulative_count,potency_upper_limit,potency_lower_limit,potency_unit,date_added
Shen23,CP_ancestral,B.1 Spike,Figure 1A,Pseudovirus (VSV),NT50,888,7,100000,10,NULL,2023-02-07
Shen23,CP_ancestral,B.1.1.7 Spike,Figure 1A,Pseudovirus (VSV),NT50,1759,7,100000,10,NULL,2023-02-07
Shen23,CP_ancestral,B.1.351 Spike:-246I,Figure 1A,Pseudovirus (VSV),NT50,389,7,100000,10,NULL,2023-02-07
Shen23,CP_ancestral,P.1 Spike:-1027I-1176F,Figure 1A,Pseudovirus (VSV),NT50,183,7,100000,10,NULL,2023-02-07
Shen23,CP_ancestral,B.1.617.2 Spike:+142D-156G-157del-158del,Figure 1A,Pseudovirus (VSV),NT50,164,7,100000,10,NULL,2023-02-07
Shen23,CP_ancestral,BA.1 Spike,Figure 1A,Pseudovirus (VSV),NT50,10,7,100000,10,NULL,2023-02-07
Shen23,CP_ancestral,BA.2 Spike,Figure 1A,Pseudovirus (VSV),NT50,58,7,100000,10,NULL,2023-02-07
Shen23,CP_ancestral,BA.3 Spike,Figure 1A,Pseudovirus (VSV),NT50,10,7,100000,10,NULL,2023-02-07
Shen23,CP_ancestral,BA.4/5 Spike,Figure 1A,Pseudovirus (VSV),NT50,34,7,100000,10,NULL,2023-02-07
Shen23,inactivated_2dose_b1_inf,B.1 Spike,Figure 1B,Pseudovirus (VSV),NT50,2401,15,100000,10,NULL,2023-02-07
Shen23,inactivated_2dose_b1_inf,B.1.1.7 Spike,Figure 1B,Pseudovirus (VSV),NT50,6092,15,100000,10,NULL,2023-02-07
Shen23,inactivated_2dose_b1_inf,B.1.351 Spike:-246I,Figure 1B,Pseudovirus (VSV),NT50,1379,15,100000,10,NULL,2023-02-07
Shen23,inactivated_2dose_b1_inf,P.1 Spike:-1027I-1176F,Figure 1B,Pseudovirus (VSV),NT50,1297,15,100000,10,NULL,2023-02-07
