Wratil22,CP_4,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,91,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_4,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,70,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_4,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_4,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_4,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_4,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_4,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,2221,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_4,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,1757,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_4,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,819,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_4,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,2070,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_4,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,1191,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_4,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,396,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_4,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,341,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_4,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,322,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_4,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,229,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_4,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,675,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_4,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,418,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_4,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,128,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_4,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,656,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_4,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,397,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_4,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,264,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_4,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,828,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_4,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,385,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_4,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,30,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_7,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,140,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_7,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,83,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_7,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,49,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_7,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,178,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_7,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,91,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_7,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_7,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,5312,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_7,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,3300,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_7,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,4899,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_7,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,2671,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_7,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,9552,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_7,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,932,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_7,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,12208,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_7,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,7291,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_7,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,13217,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_7,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,19619,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_7,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,9421,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_7,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,3666,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_7,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,2746,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_7,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,1235,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_7,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,2619,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_7,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,1201,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_7,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,3866,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_4mo_7,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,315,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_7,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,17768,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_7,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,4998,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_7,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,3331,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_7,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,1824,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_7,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,4678,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_7mo_7,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,1216,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_7,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,6373,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_7,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,10080,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_7,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,5502,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_7,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,8938,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_7,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,6095,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_3dose_2wk_7,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,1866,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_9,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,137,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_9,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,101,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_9,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,52,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_9,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,218,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_9,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,10,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_9,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,29,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_9,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,1377,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_9,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,877,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_9,hCoV-19/Germany/BY-MVP-000003897/2021,Source Data Figure 1,Virus isolate,IC50,550,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_9,hCoV-19/Germany/BY-MVP-000005869/2021,Source Data Figure 1,Virus isolate,IC50,1922,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_9,hCoV-19/Germany/BY-MVP-000006230/2021,Source Data Figure 1,Virus isolate,IC50,1413,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_1dose_2wk_9,hCoV-19/Germany/BY-MVP-000010417/2021,Source Data Figure 1,Virus isolate,IC50,421,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_9,hCoV-19/Germany/BY-MVP-000006057/2021,Source Data Figure 1,Virus isolate,IC50,6918,1,1000000,10,ng/ml,2022-06-14
Wratil22,CP_2dose_2wk_9,hCoV-19/Germany/BY-MVP-000004355/2021,Source Data Figure 1,Virus isolate,IC50,4540,1,1000000,10,ng/ml,2022-06-14
