ref_name,rx_name,iso_name,section,assay_name,potency_type,potency,cumulative_count,potency_upper_limit,potency_lower_limit,potency_unit,date_added
Behrens21,AZD1222,Wuhan-Hu-1,Figure 1A,Pseudovirus (VSV),NT50,68,12,200,10,NULL,2021-08-27
Behrens21,AZD1222,B.1.1.7 Spike,Figure 1A,Pseudovirus (VSV),NT50,38,12,200,10,NULL,2021-08-27
Behrens21,AZD1222,B.1.351 Spike,Figure 1A,Pseudovirus (VSV),NT50,9,12,200,10,NULL,2021-08-27
Behrens21,AZD1222,P.1 Spike,Figure 1A,Pseudovirus (VSV),NT50,18,12,200,10,NULL,2021-08-27
Behrens21,AZD1222,B.1.617.2 Spike,Figure 1A,Pseudovirus (VSV),NT50,10,12,200,10,NULL,2021-08-27
Behrens21,AZD1222_BNT,Wuhan-Hu-1,Figure 1B,Pseudovirus (VSV),NT50,185,11,200,10,NULL,2021-08-27
Behrens21,AZD1222_BNT,B.1.1.7 Spike,Figure 1B,Pseudovirus (VSV),NT50,166,11,200,10,NULL,2021-08-27
Behrens21,AZD1222_BNT,B.1.351 Spike,Figure 1B,Pseudovirus (VSV),NT50,128,11,200,10,NULL,2021-08-27
Behrens21,AZD1222_BNT,P.1 Spike,Figure 1B,Pseudovirus (VSV),NT50,171,11,200,10,NULL,2021-08-27
Behrens21,AZD1222_BNT,B.1.617.2 Spike,Figure 1B,Pseudovirus (VSV),NT50,146,11,200,10,NULL,2021-08-27
