ref_name,rx_name,control_iso_name,iso_name,section,assay_name,potency_type,fold_cmp,fold,resistance_level,ineffective,cumulative_count,date_added
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,S:614G,Figure 4C,lentivirus pseudovirus,NT50,=,1.2,NULL,NULL,30,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.1.7 Spike,Figure 4C,lentivirus pseudovirus,NT50,=,2.1,NULL,NULL,30,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.1.298 Spike,Figure 4C,lentivirus pseudovirus,NT50,=,1.4,NULL,NULL,30,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.429 Spike,Figure 4C,lentivirus pseudovirus,NT50,=,2,NULL,NULL,30,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,P.2 Spike,Figure 4C,lentivirus pseudovirus,NT50,=,5.8,NULL,NULL,30,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,P.1 Spike,Figure 4C,lentivirus pseudovirus,NT50,=,6.7,NULL,NULL,30,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.351 Spike:-18F-246I,Figure 4C,lentivirus pseudovirus,NT50,=,34.5,NULL,NULL,30,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.351 Spike:-246I,Figure 4C,lentivirus pseudovirus,NT50,=,41.2,NULL,NULL,30,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.351 Spike:-18F-215G,Figure 4C,lentivirus pseudovirus,NT50,=,42.4,NULL,NULL,30,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,SARS-CoV Spike,Figure 4C,lentivirus pseudovirus,NT50,=,43.8,NULL,NULL,30,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,WIV1 Spike,Figure 4C,lentivirus pseudovirus,NT50,=,44.3,NULL,NULL,30,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,S:614G,Figure 4D,lentivirus pseudovirus,NT50,=,1.2,NULL,NULL,35,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.1.7 Spike,Figure 4D,lentivirus pseudovirus,NT50,=,2.3,NULL,NULL,35,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.1.298 Spike,Figure 4D,lentivirus pseudovirus,NT50,=,1.3,NULL,NULL,35,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.429 Spike,Figure 4D,lentivirus pseudovirus,NT50,=,2,NULL,NULL,35,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,P.2 Spike,Figure 4D,lentivirus pseudovirus,NT50,=,2.9,NULL,NULL,35,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,P.1 Spike,Figure 4D,lentivirus pseudovirus,NT50,=,4.5,NULL,NULL,35,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.351 Spike:-18F-246I,Figure 4D,lentivirus pseudovirus,NT50,=,27.7,NULL,NULL,35,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.351 Spike:-246I,Figure 4D,lentivirus pseudovirus,NT50,=,20.8,NULL,NULL,35,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.351 Spike:-18F-215G,Figure 4D,lentivirus pseudovirus,NT50,=,19.2,NULL,NULL,35,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,SARS-CoV Spike,Figure 4D,lentivirus pseudovirus,NT50,=,33.5,NULL,NULL,35,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,WIV1 Spike,Figure 4D,lentivirus pseudovirus,NT50,=,26.5,NULL,NULL,35,2021-02-18
