ref_name,rx_name,control_iso_name,iso_name,section,assay_name,potency_type,fold_cmp,fold,resistance_level,ineffective,cumulative_count,date_added
Bekliz21,CP_D614G,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/un-2012212272/2020,Figure 1A,Virus isolate,NT50,=,2.2,NULL,NULL,34,2021-01-26
Bekliz21,CP_D614G,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33128281/2021,Figure 1A,Virus isolate,NT50,=,2.7,NULL,NULL,34,2021-01-26
Bekliz21,CP_D614G,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33115015/2021,Figure 1A,Virus isolate,NT50,=,3.6,NULL,NULL,34,2021-01-26
Bekliz21,CP_D614G,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33896105/2021,Figure 1A,Virus isolate,NT50,=,3.1,NULL,NULL,34,2021-01-26
Bekliz21,CP_D614G,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-32966260/2021,Figure 1A,Virus isolate,NT50,=,25.9,NULL,NULL,34,2021-01-26
Bekliz21,CP_D614G,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/VD-HUG-36221084/2021,Figure 1A,Virus isolate,NT50,=,45.6,NULL,NULL,34,2021-01-26
Bekliz21,CP_Alpha,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/un-2012212272/2020,Figure 1B,Virus isolate,NT50,=,1.6,NULL,NULL,12,2021-01-26
Bekliz21,CP_Alpha,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33128281/2021,Figure 1B,Virus isolate,NT50,=,6.2,NULL,NULL,12,2021-01-26
Bekliz21,CP_Alpha,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33115015/2021,Figure 1B,Virus isolate,NT50,=,12,NULL,NULL,12,2021-01-26
Bekliz21,CP_Alpha,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33896105/2021,Figure 1B,Virus isolate,NT50,=,7.7,NULL,NULL,12,2021-01-26
Bekliz21,CP_Alpha,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-32966260/2021,Figure 1B,Virus isolate,NT50,=,28.2,NULL,NULL,12,2021-01-26
Bekliz21,CP_Alpha,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/VD-HUG-36221084/2021,Figure 1B,Virus isolate,NT50,=,56.1,NULL,NULL,12,2021-01-26
Bekliz21,CP_Beta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/un-2012212272/2020,Figure 1C,Virus isolate,NT50,=,3.5,NULL,NULL,8,2021-01-26
Bekliz21,CP_Beta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33128281/2021,Figure 1C,Virus isolate,NT50,=,8,NULL,NULL,8,2021-01-26
Bekliz21,CP_Beta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33115015/2021,Figure 1C,Virus isolate,NT50,=,7.8,NULL,NULL,8,2021-01-26
Bekliz21,CP_Beta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33896105/2021,Figure 1C,Virus isolate,NT50,=,6.4,NULL,NULL,8,2021-01-26
Bekliz21,CP_Beta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-32966260/2021,Figure 1C,Virus isolate,NT50,=,12.4,NULL,NULL,8,2021-01-26
Bekliz21,CP_Beta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/VD-HUG-36221084/2021,Figure 1C,Virus isolate,NT50,=,23,NULL,NULL,8,2021-01-26
Bekliz21,CP_Gamma,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/un-2012212272/2020,Figure 1D,Virus isolate,NT50,=,2.7,NULL,NULL,10,2021-01-26
Bekliz21,CP_Gamma,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33128281/2021,Figure 1D,Virus isolate,NT50,=,4,NULL,NULL,10,2021-01-26
Bekliz21,CP_Gamma,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33115015/2021,Figure 1D,Virus isolate,NT50,=,3,NULL,NULL,10,2021-01-26
Bekliz21,CP_Gamma,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33896105/2021,Figure 1D,Virus isolate,NT50,=,17.6,NULL,NULL,10,2021-01-26
Bekliz21,CP_Gamma,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-32966260/2021,Figure 1D,Virus isolate,NT50,=,5.4,NULL,NULL,10,2021-01-26
Bekliz21,CP_Gamma,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/VD-HUG-36221084/2021,Figure 1D,Virus isolate,NT50,=,26.9,NULL,NULL,10,2021-01-26
Bekliz21,CP_Delta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/un-2012212272/2020,Figure 1E,Virus isolate,NT50,=,2.9,NULL,NULL,22,2021-01-26
Bekliz21,CP_Delta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33128281/2021,Figure 1E,Virus isolate,NT50,=,4,NULL,NULL,22,2021-01-26
Bekliz21,CP_Delta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33115015/2021,Figure 1E,Virus isolate,NT50,=,5.5,NULL,NULL,22,2021-01-26
Bekliz21,CP_Delta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-33896105/2021,Figure 1E,Virus isolate,NT50,=,4.9,NULL,NULL,22,2021-01-26
Bekliz21,CP_Delta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/GE-32966260/2021,Figure 1E,Virus isolate,NT50,=,7,NULL,NULL,22,2021-01-26
Bekliz21,CP_Delta,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/VD-HUG-36221084/2021,Figure 1E,Virus isolate,NT50,=,23.8,NULL,NULL,22,2021-01-26
Bekliz21,mRNA,hCoV-19/Switzerland/GE-SNRCI-29943121/2020,hCoV-19/Switzerland/un-2012212272/2020,Figure 2A,Virus isolate,NT50,=,2.8,NULL,NULL,16,2021-01-26
