ref_name,rx_name,control_iso_name,iso_name,section,assay_name,potency_type,fold_cmp,fold,resistance_level,ineffective,cumulative_count,date_added
EMA21d,Sotrovimab,Wuhan-Hu-1,B.1.1.7 Spike,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,B.1.351 Spike,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,P.1 Spike,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,B.1.617.2 Spike,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,S:19R+142D+156del+157del+158G+222V+452R+478K+614G+681R+950N,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,S:19R+95I+142D+145H+156G+157del+158del+222V+452R+478K+614G+681R+950N,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,B.1.427/9 Spike,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,B.1.526/E484K Spike,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,B.1.617.1 Spike,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,C.37 Spike,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,B.1.621 Spike,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,BA.1 Spike,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,BA.1.1 Spike,Table 2,Pseudovirus,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,BA.2 Spike,Table 2,Pseudovirus,IC50,=,16,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,BA.2.12.1 Spike,Table 2,Pseudovirus,IC50,=,16.6,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,BA.3 Spike,Table 2,Pseudovirus,IC50,=,7.3,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,BA.4/5 Spike,Table 2,Pseudovirus,IC50,=,21.3,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,B.1.1.7 full genome,Table 2,Virus isolate,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,B.1.351 full genome,Table 2,Virus isolate,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,P.1 full genome,Table 2,Virus isolate,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,B.1.617.2 full genome,Table 2,Virus isolate,IC50,=,1,NULL,NULL,1,2022-09-08
EMA21d,Sotrovimab,Wuhan-Hu-1,Omicron/BA.2 full genome,Table 2,Virus isolate,IC50,=,35.1,NULL,NULL,1,2022-09-08
