ref_name,subject_name,rx_name,collection_date_cmp,collection_date,location,cumulative_group,section
Zhao22,"ZF2001(0,1,2)","ZF2001(0,1,2)",~,2021-07-17,China,"ZF2001(0,1,2)",Figure S3 Table S1
Zhao22,"ZF2001(0,1,3)","ZF2001(0,1,3)",~,2021-08-22,China,"ZF2001(0,1,3)",Figure S3 Table S1
Zhao22,ZF2001(Prolonged-interval),ZF2001(Prolonged-interval),~,2021-11-06,China,ZF2001(Prolonged-interval),Figure S3 Table S1
Zhao22,Inactivated_vaccine,Inactivated_vaccine,~,2022-01-02,China,Inactivated_vaccine,Figure S3 Table S1
Zhao22,heterologous_boost,heterologous_boost,~,2021-12-02,China,heterologous_boost,Figure S3 Table S1
Zhao22,ZF2001_4-7Mo,ZF2001_4-7Mo,~,2022-03-16,China,ZF2001_4-7Mo,Figure S3 Table S1
Zhao22,"ZF2001(0,1,2)","ZF2001(0,1,2)_S2b",~,2021-07-17,China,"ZF2001(0,1,2)",Figure S3 Table S1
Zhao22,"ZF2001(0,1,3)","ZF2001(0,1,3)_S2b",~,2021-08-22,China,"ZF2001(0,1,3)",Figure S3 Table S1
Zhao22,ZF2001(Prolonged-interval),ZF2001(Prolonged-interval)_S2b,~,2021-11-06,China,ZF2001(Prolonged-interval),Figure S3 Table S1
Zhao22,Inactivated_vaccine,Inactivated_vaccine_S2b,~,2022-01-02,China,Inactivated_vaccine,Figure S3 Table S1
Zhao22,heterologous_boost,heterologous_boost_S2b,~,2021-12-02,China,heterologous_boost,Figure S3 Table S1
Zhao22,ZF2001_4-7Mo,ZF2001_4-7Mo_S2b,~,2022-03-16,China,ZF2001_4-7Mo,Figure S3 Table S1
