ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Wall21,RLSA188158,Wuhan-Hu-1,B.1.1 full genome,1,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,=,2.38,50,NULL,NULL,1,authentic virus,2021-06-22
Wall21,RLS288158,Wuhan-Hu-1,B.1.1 full genome,1,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,=,1.28,50,NULL,NULL,1,authentic virus,2021-06-22
Wall21,RLSA188121,Wuhan-Hu-1,B.1.1 full genome,1,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,=,1.17,50,NULL,NULL,1,authentic virus,2021-06-22
Wall21,RLS288121,Wuhan-Hu-1,B.1.1 full genome,1,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,=,1.31,50,NULL,NULL,1,authentic virus,2021-06-22
Wall21,RLSA18839,Wuhan-Hu-1,B.1.1 full genome,1,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,=,2.77,50,NULL,NULL,1,authentic virus,2021-06-22
Wall21,RLS28839,Wuhan-Hu-1,B.1.1 full genome,1,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,=,3.31,50,NULL,NULL,1,authentic virus,2021-06-22
Wall21,RLSA38839,Wuhan-Hu-1,B.1.1 full genome,1,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,=,2.00,50,NULL,NULL,1,authentic virus,2021-06-22
Wall21,RLSA188206,Wuhan-Hu-1,B.1.1 full genome,1,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,=,2.36,50,NULL,NULL,1,authentic virus,2021-06-22
Wall21,RLSA188246,Wuhan-Hu-1,B.1.1 full genome,1,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,=,2.68,50,NULL,NULL,1,authentic virus,2021-06-22
Wall21,RLS288246,Wuhan-Hu-1,B.1.1 full genome,1,github:davidlvb/Crick-UCLH-Legacy-VOCs-2021-05,=,1.42,50,NULL,NULL,1,authentic virus,2021-06-22
