ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Yadav21b,CP_1,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,1.8,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_2,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,2.0,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_3,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,2.2,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_4,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,4.5,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_5,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,2.5,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_6,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,2.5,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_7,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,2.5,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_8,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,7.1,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_9,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,11.3,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_10,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,2.2,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_11,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,1.1,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_12,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,1.3,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_13,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,3.6,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_14,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,1.8,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_15,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,512.0,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_16,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,1.4,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_17,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,1.6,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_18,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,1.6,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_19,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,1.0,50,NULL,NULL,1,authentic virus,2021-06-13
Yadav21b,CP_20,B.1 full genome,B.1.351_2036294,1,Figure 1B,=,1.0,50,NULL,NULL,1,authentic virus,2021-06-13
