ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay,date_added
McCallum21b,mRNA-1273,S:614G,B.1.429 Spike,1,"Figure 2A, 2B",=,143.8,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-04-02
McCallum21b,mRNA-1273,S:614G,B.1.429 Spike,2,"Figure 2A, 2B",=,10,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-04-02
McCallum21b,mRNA-1273,S:614G,B.1.429 Spike,3,"Figure 2A, 2B",=,48.3,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-04-02
McCallum21b,mRNA-1273,S:614G,B.1.429 Spike,4,"Figure 2A, 2B",=,0.6,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-04-02
McCallum21b,mRNA-1273,S:614G,B.1.429 Spike,5,"Figure 2A, 2B",=,0.4,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-04-02
McCallum21b,mRNA-1273,S:614G,B.1.429 Spike,6,"Figure 2A, 2B",=,16.2,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-04-02
McCallum21b,mRNA-1273,S:614G,B.1.429 Spike,7,"Figure 2A, 2B",=,0.1,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-04-02
McCallum21b,mRNA-1273,S:614G,B.1.429 Spike,8,"Figure 2A, 2B",=,7.8,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-04-02
McCallum21b,mRNA-1273,S:614G,B.1.429 Spike,9,"Figure 2A, 2B",=,2.6,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-04-02
McCallum21b,mRNA-1273,S:614G,B.1.429 Spike,10,"Figure 2A, 2B",=,1.8,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-04-02
McCallum21b,mRNA-1273,S:614G,B.1.429 Spike,11,"Figure 2A, 2B",=,2.1,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-04-02
McCallum21b,BNT_infected,S:614G,B.1.429 Spike,1,Figure 2I,=,6.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_infected,S:614G,B.1.429 Spike,2,Figure 2I,=,3.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_infected,S:614G,B.1.429 Spike,3,Figure 2I,=,2.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_infected,S:614G,B.1.429 Spike,4,Figure 2I,=,2.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_infected,S:614G,B.1.429 Spike,5,Figure 2I,=,1.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,6,Figure 2I,=,6.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,7,Figure 2I,=,5.3,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,8,Figure 2I,=,4,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,9,Figure 2I,=,3.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,10,Figure 2I,=,3.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,11,Figure 2I,=,2.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,12,Figure 2I,=,2.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,13,Figure 2I,=,2.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,14,Figure 2I,=,1.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,15,Figure 2I,=,1.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,16,Figure 2I,=,1.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,17,Figure 2I,=,1.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.429 Spike,18,Figure 2I,=,1,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_infected,S:614G,B.1.1.7 Spike,1,Figure 2I,=,3.6,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_infected,S:614G,B.1.1.7 Spike,2,Figure 2I,=,1.6,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_infected,S:614G,B.1.1.7 Spike,3,Figure 2I,=,1.6,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_infected,S:614G,B.1.1.7 Spike,4,Figure 2I,=,1,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_infected,S:614G,B.1.1.7 Spike,5,Figure 2I,=,0.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.1.7 Spike,6,Figure 2I,=,6.2,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.1.7 Spike,7,Figure 2I,=,1.6,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.1.7 Spike,8,Figure 2I,=,1.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.1.7 Spike,9,Figure 2I,=,1.2,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.1.7 Spike,10,Figure 2I,=,1.2,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
McCallum21b,BNT_uninfected,S:614G,B.1.1.7 Spike,11,Figure 2I,=,1.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-04-02
