ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Huang21b,ZF2001-serum-012,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.5,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,ZF2001-serum-014,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.0,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,ZF2001-serum-024,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.0,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,ZF2001-serum-082,B.1 full genome,B.1.351 full genome,1,Table 1,=,2.0,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,ZF2001-serum-088,B.1 full genome,B.1.351 full genome,1,Table 1,=,2.0,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,ZF2001-serum-102,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.3,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,ZF2001-serum-135,B.1 full genome,B.1.351 full genome,1,Table 1,=,2.0,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,ZF2001-serum-153,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.5,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,ZF2001-serum-154,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.3,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,ZF2001-serum-233,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.3,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,ZF2001-serum-290,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.0,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,ZF2001-serum-308,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.3,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-867,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.3,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-850,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.5,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-848,B.1 full genome,B.1.351 full genome,1,Table 1,=,2.0,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-875,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.3,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-841,B.1 full genome,B.1.351 full genome,1,Table 1,=,2.0,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-843,B.1 full genome,B.1.351 full genome,1,Table 1,=,2.0,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-844,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.3,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-856,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.1,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-851,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.5,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-890,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.5,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-845,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.3,50,NULL,NULL,1,authentic virus,2021-02-04
Huang21b,BBIBP-CorV-serum-869,B.1 full genome,B.1.351 full genome,1,Table 1,=,1.5,50,NULL,NULL,1,authentic virus,2021-02-04
