ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay,date_added
Virtanen21,CP_4a,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,0.5,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_4b,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,0.5,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_5a,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,4,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_5a,B.1 full genome,B.1.351 full genome,1,Table S1,=,16,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_5b,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,2,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_5b,B.1 full genome,B.1.351 full genome,1,Table S1,=,4,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_5c,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,2,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_8a,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,0.25,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_8b,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,0.5,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_8b,B.1 full genome,B.1.351 full genome,1,Table S1,=,4,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_9a,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,1,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_11a,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,0.5,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_11a,B.1 full genome,B.1.351 full genome,1,Table S1,>,16,IC50,NULL,experimental,1,authentic virus,2021-05-10
Virtanen21,CP_11b,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,0.25,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_14a,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,1,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_14a,B.1 full genome,B.1.351 full genome,1,Table S1,=,2,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_14b,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,0.5,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_14b,B.1 full genome,B.1.351 full genome,1,Table S1,=,2,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_17a,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,0.5,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_18a,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,0.5,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_27a,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,2,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_27a,B.1 full genome,B.1.351 full genome,1,Table S1,=,8,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_27b,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,1,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_27b,B.1 full genome,B.1.351 full genome,1,Table S1,=,4,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_30a,B.1 full genome,B.1.1.7 full genome,1,Table S1,=,2,IC50,NULL,NULL,1,authentic virus,2021-05-10
Virtanen21,CP_30a,B.1 full genome,B.1.351 full genome,1,Table S1,=,16,IC50,NULL,NULL,1,authentic virus,2021-05-10
