ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Imai21,4719,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 2,=,0.5,50,NULL,NULL,1,authentic virus,2021-07-07
Imai21,SUCo-005,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,=,1,50,NULL,NULL,1,authentic virus,2021-07-07
Imai21,SUCo-004,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,=,1,50,NULL,NULL,1,authentic virus,2021-07-07
Imai21,SUCo-002_2,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,=,1,50,NULL,NULL,1,authentic virus,2021-07-07
Imai21,SUCo-002_1,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,=,1,50,NULL,NULL,1,authentic virus,2021-07-07
Imai21,SUCo-001_2,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,=,2,50,NULL,NULL,1,authentic virus,2021-07-07
Imai21,SUCo-001_1,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,=,0.5,50,NULL,NULL,1,authentic virus,2021-07-07
Imai21,STCo-009,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,=,2,50,NULL,NULL,1,authentic virus,2021-07-07
Imai21,STCo-008,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,=,1,50,NULL,NULL,1,authentic virus,2021-07-07
Imai21,STCo-007,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,=,1,50,NULL,NULL,1,authentic virus,2021-07-07
Imai21,STCo-006,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,=,1,50,NULL,NULL,1,authentic virus,2021-07-07
Imai21,STCo-005,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,>,2,50,NULL,experimental,1,authentic virus,2021-07-07
Imai21,STCo-003,SARS-CoV-2/UT-NCGM02/Human/2020/Tokyo,SARS-CoV-2/UT-HP095-1N/Human/2020/Tokyo,1,Table 1,=,2,50,NULL,NULL,1,authentic virus,2021-07-07
