ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay,date_added
Planas21,mAb102,S:614G,B.1.1.7 Spike,1,"Figure 1d, Source Data Fig 1",=,1.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-02-16
Planas21,mAb102,S:614G,B.1.351 Spike,1,"Figure 1d, Source Data Fig 1",=,0.6,IC50,NULL,NULL,1,vsv pseudovirus,2021-02-16
Planas21,CP_M3,S:614G,B.1.1.7 Spike,1,Supplement data Figure 2b,=,1.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,2,Supplement data Figure 2b,=,1.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,3,Supplement data Figure 2b,=,1.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,4,Supplement data Figure 2b,=,0.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,5,Supplement data Figure 2b,=,1.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,6,Supplement data Figure 2b,=,0.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,7,Supplement data Figure 2b,=,0.3,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,8,Supplement data Figure 2b,=,0.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,9,Supplement data Figure 2b,=,2.7,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,10,Supplement data Figure 2b,=,6.6,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,11,Supplement data Figure 2b,=,1.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,12,Supplement data Figure 2b,=,0.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,13,Supplement data Figure 2b,=,1.2,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,14,Supplement data Figure 2b,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,15,Supplement data Figure 2b,=,2.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,16,Supplement data Figure 2b,=,0.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,17,Supplement data Figure 2b,=,0.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,18,Supplement data Figure 2b,=,0.7,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,19,Supplement data Figure 2b,=,0.6,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,20,Supplement data Figure 2b,=,0.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,21,Supplement data Figure 2b,=,0.2,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,22,Supplement data Figure 2b,=,0.3,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,23,Supplement data Figure 2b,=,0.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,24,Supplement data Figure 2b,=,1.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,25,Supplement data Figure 2b,=,2.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,26,Supplement data Figure 2b,=,1.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,27,Supplement data Figure 2b,=,0.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.1.7 Spike,28,Supplement data Figure 2b,=,0.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,1,Supplement data Figure 2b,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,2,Supplement data Figure 2b,=,1.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,3,Supplement data Figure 2b,=,3.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,4,Supplement data Figure 2b,=,0.02,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,5,Supplement data Figure 2b,=,15.2,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,6,Supplement data Figure 2b,=,0.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,7,Supplement data Figure 2b,=,5.6,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,8,Supplement data Figure 2b,=,5.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,9,Supplement data Figure 2b,=,2.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,10,Supplement data Figure 2b,=,1.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,11,Supplement data Figure 2b,=,15.7,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,12,Supplement data Figure 2b,=,7.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,13,Supplement data Figure 2b,=,2.3,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,14,Supplement data Figure 2b,=,4.3,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
Planas21,CP_M3,S:614G,B.1.351 Spike,15,Supplement data Figure 2b,=,4.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-03-29
