ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay_name,date_added
Shi21,BNT_1,WA1,B.1.525 Spike,1,Table 1,=,1,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_2,WA1,B.1.525 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_3,WA1,B.1.525 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_4,WA1,B.1.525 Spike,1,Table 1,=,1,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_5,WA1,B.1.525 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_6,WA1,B.1.525 Spike,1,Table 1,=,1,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_7,WA1,B.1.525 Spike,1,Table 1,=,1,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_8,WA1,B.1.525 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_9,WA1,B.1.525 Spike,1,Table 1,=,1,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_10,WA1,B.1.525 Spike,1,Table 1,=,1,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_11,WA1,B.1.525 Spike,1,Table 1,=,0.5,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_12,WA1,B.1.525 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_13,WA1,B.1.525 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_14,WA1,B.1.525 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_15,WA1,B.1.525 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_16,WA1,B.1.525 Spike,1,Table 1,=,1,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_17,WA1,B.1.525 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_18,WA1,B.1.525 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_19,WA1,B.1.525 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_20,WA1,B.1.525 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_1,WA1,B.1.617.1 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_2,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_3,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_4,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_5,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_6,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_7,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_8,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_9,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_10,WA1,B.1.617.1 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_11,WA1,B.1.617.1 Spike,1,Table 1,=,2,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_12,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_13,WA1,B.1.617.1 Spike,1,Table 1,=,8,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_14,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_15,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_16,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_17,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_18,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_19,WA1,B.1.617.1 Spike,1,Table 1,=,8,IC50,NULL,NULL,1,chimeric virus,2021-05-26
Shi21,BNT_20,WA1,B.1.617.1 Spike,1,Table 1,=,4,IC50,NULL,NULL,1,chimeric virus,2021-05-26
