ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Choi21,mRNA-1273_5,S:614G,B.1.351 Spike,1,Figure 1,=,9.9,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_4,S:614G,B.1.351 Spike,1,Figure 1,=,5.3,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_2,S:614G,B.1.1.7 Spike,1,Figure 1,=,0.8,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_8,S:614G,B.1.1.7 Spike,1,Figure 1,=,1.3,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_7,S:614G,B.1.1.7 Spike,1,Figure 1,=,1.3,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_6,S:614G,B.1.1.7 Spike,1,Figure 1,=,0.9,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_5,S:614G,B.1.1.7 Spike,1,Figure 1,=,1.2,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_4,S:614G,B.1.1.7 Spike,1,Figure 1,=,0.8,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_3,S:614G,B.1.1.7 Spike,1,Figure 1,=,2.3,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_1,S:614G,B.1.1.7 Spike,1,Figure 1,=,1.1,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_2,S:614G,B.1.1.7 Spike+S:484K,1,Figure 1,=,2.3,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_8,S:614G,B.1.1.7 Spike+S:484K,1,Figure 1,=,1.7,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_7,S:614G,B.1.1.7 Spike+S:484K,1,Figure 1,=,4,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_6,S:614G,B.1.1.7 Spike+S:484K,1,Figure 1,=,1.4,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_5,S:614G,B.1.1.7 Spike+S:484K,1,Figure 1,=,5.1,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_4,S:614G,B.1.1.7 Spike+S:484K,1,Figure 1,=,1.8,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_3,S:614G,B.1.1.7 Spike+S:484K,1,Figure 1,=,4.2,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_1,S:614G,B.1.1.7 Spike+S:484K,1,Figure 1,=,3.1,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_2,S:614G,B.1.427/9 Spike,1,Figure 1,=,2.3,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_8,S:614G,B.1.427/9 Spike,1,Figure 1,=,1.9,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_7,S:614G,B.1.427/9 Spike,1,Figure 1,=,2.9,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_6,S:614G,B.1.427/9 Spike,1,Figure 1,=,2.7,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
Choi21,mRNA-1273_5,S:614G,B.1.427/9 Spike,1,Figure 1,=,2.7,50,NULL,NULL,1,vsv pseudovirus,2021-07-09
