ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Deng21,CP,Wildtype,B.1.429 full genome,1,"Figure 5, Supplementary Table 3",=,4,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.429 full genome,3,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.429 full genome,4,"Figure 5, Supplementary Table 3",=,4,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.429 full genome,5,"Figure 5, Supplementary Table 3",=,4,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.429 full genome,6,"Figure 5, Supplementary Table 3",=,8,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.429 full genome,7,"Figure 5, Supplementary Table 3",=,8,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.429 full genome,8,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.429 full genome,9,"Figure 5, Supplementary Table 3",=,8,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,BNT162b2,Wildtype,B.1.429 full genome,1,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,mRNA-1273,Wildtype,B.1.429 full genome,1,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,BNT162b2,Wildtype,B.1.429 full genome,2,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,mRNA-1273,Wildtype,B.1.429 full genome,2,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,mRNA-1273,Wildtype,B.1.429 full genome,4,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,mRNA-1273,Wildtype,B.1.429 full genome,5,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,mRNA-1273,Wildtype,B.1.429 full genome,6,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,mRNA-1273,Wildtype,B.1.429 full genome,7,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,BNT162b2,Wildtype,B.1.429 full genome,3,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,mRNA-1273,Wildtype,B.1.429 full genome,8,"Figure 5, Supplementary Table 3",=,4,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,mRNA-1273,Wildtype,B.1.429 full genome,9,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.427 full genome,1,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.427 full genome,2,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.427 full genome,3,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.427 full genome,4,"Figure 5, Supplementary Table 3",=,16,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.427 full genome,5,"Figure 5, Supplementary Table 3",=,4,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.427 full genome,6,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.427 full genome,7,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.427 full genome,8,"Figure 5, Supplementary Table 3",=,8,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.427 full genome,9,"Figure 5, Supplementary Table 3",=,4,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,B.1.427 full genome,10,"Figure 5, Supplementary Table 3",=,8,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,6,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,7,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,8,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,9,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,BNT162b2,Wildtype,S:614G,3,"Figure 5, Supplementary Table 3",=,0.5,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,mRNA-1273,Wildtype,S:614G,8,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,mRNA-1273,Wildtype,S:614G,9,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,10,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,11,"Figure 5, Supplementary Table 3",=,0.5,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,12,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,13,"Figure 5, Supplementary Table 3",=,4,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,14,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,15,"Figure 5, Supplementary Table 3",=,0.5,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,16,"Figure 5, Supplementary Table 3",=,1,0,NULL,NULL,1,authentic virus,2021-03-10
Deng21,CP,Wildtype,S:614G,17,"Figure 5, Supplementary Table 3",=,2,0,NULL,NULL,1,authentic virus,2021-03-10
