ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay,date_added
Cele21,CP,B.1 full genome,B.1.351 full genome,1,Fig 2E,=,9.1,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,2,Fig 2E,=,40.5,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,3,Fig 2E,=,3.5,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,4,Fig 2E,=,14.6,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,5,Fig 2E,=,7.8,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,6,Fig 2E,=,8.4,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,7,Fig 2E,=,17.0,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,8,Fig 2E,=,4.5,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,9,Fig 2E,=,5.2,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,10,Fig 2E,=,29.6,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,11,Fig 2E,=,4.1,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,12,Fig 2E,=,6.1,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP,B.1 full genome,B.1.351 full genome,13,Fig 2E,=,9.1,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP_B.1.351,B.1.351 full genome,B.1 full genome,1,Fig 2E,=,3.3,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP_B.1.351,B.1.351 full genome,B.1 full genome,2,Fig 2E,=,6.6,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP_B.1.351,B.1.351 full genome,B.1 full genome,3,Fig 2E,=,7.2,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP_B.1.351,B.1.351 full genome,B.1 full genome,4,Fig 2E,=,3.5,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP_B.1.351,B.1.351 full genome,B.1 full genome,5,Fig 2E,=,1.5,IC50,NULL,NULL,1,authentic virus,2021-04-03
Cele21,CP_B.1.351,B.1.351 full genome,B.1 full genome,6,Fig 2E,=,5.2,IC50,NULL,NULL,1,authentic virus,2021-04-03
