ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay_name,date_added
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,S:614G,1,Figure 4C,=,1.2,IC50,NULL,NULL,30,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.1.7 Spike,1,Figure 4C,=,2.1,IC50,NULL,NULL,30,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.1.298 Spike,1,Figure 4C,=,1.4,IC50,NULL,NULL,30,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.429 Spike,1,Figure 4C,=,2,IC50,NULL,NULL,30,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,P.2 Spike,1,Figure 4C,=,5.8,IC50,NULL,NULL,30,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,P.1 Spike,1,Figure 4C,=,6.7,IC50,NULL,NULL,30,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.351 Spike:-18F-246I,1,Figure 4C,=,34.5,IC50,NULL,NULL,30,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.351 Spike:-246I,1,Figure 4C,=,41.2,IC50,NULL,NULL,30,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,B.1.351 Spike:-18F-215G,1,Figure 4C,=,42.4,IC50,NULL,NULL,30,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,SARS-CoV Spike,1,Figure 4C,=,43.8,IC50,NULL,NULL,30,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,BNT162b2,Wuhan-Hu-1,WIV1 Spike,1,Figure 4C,=,44.3,IC50,NULL,NULL,30,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,S:614G,1,Figure 4D,=,1.2,IC50,NULL,NULL,35,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.1.7 Spike,1,Figure 4D,=,2.3,IC50,NULL,NULL,35,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.1.298 Spike,1,Figure 4D,=,1.3,IC50,NULL,NULL,35,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.429 Spike,1,Figure 4D,=,2,IC50,NULL,NULL,35,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,P.2 Spike,1,Figure 4D,=,2.9,IC50,NULL,NULL,35,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,P.1 Spike,1,Figure 4D,=,4.5,IC50,NULL,NULL,35,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.351 Spike:-18F-246I,1,Figure 4D,=,27.7,IC50,NULL,NULL,35,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.351 Spike:-246I,1,Figure 4D,=,20.8,IC50,NULL,NULL,35,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,B.1.351 Spike:-18F-215G,1,Figure 4D,=,19.2,IC50,NULL,NULL,35,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,SARS-CoV Spike,1,Figure 4D,=,33.5,IC50,NULL,NULL,35,lentivirus pseudovirus,2021-02-18
Garcia-Beltran21,mRNA-1273,Wuhan-Hu-1,WIV1 Spike,1,Figure 4D,=,26.5,IC50,NULL,NULL,35,lentivirus pseudovirus,2021-02-18
