ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Edara21c,CP_1,WA1,B.1.617.1_1675223,1,Table S2,>,18.0,50,NULL,experimental,1,authentic virus,2021-05-11
Edara21c,CP_2,WA1,B.1.617.1_1675223,1,Table S2,=,9.8,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_3,WA1,B.1.617.1_1675223,1,Table S2,=,4.0,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_5,WA1,B.1.617.1_1675223,1,Table S2,=,7.3,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_6,WA1,B.1.617.1_1675223,1,Table S2,=,2.3,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_7,WA1,B.1.617.1_1675223,1,Table S2,>,14.2,50,NULL,experimental,1,authentic virus,2021-05-11
Edara21c,CP_8,WA1,B.1.617.1_1675223,1,Table S2,=,7.2,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_9,WA1,B.1.617.1_1675223,1,Table S2,=,3.7,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_10,WA1,B.1.617.1_1675223,1,Table S2,=,9.4,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_11,WA1,B.1.617.1_1675223,1,Table S2,=,13.5,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_12,WA1,B.1.617.1_1675223,1,Table S2,=,17.4,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_13,WA1,B.1.617.1_1675223,1,Table S2,=,5.2,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_14,WA1,B.1.617.1_1675223,1,Table S2,=,4.5,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_16,WA1,B.1.617.1_1675223,1,Table S2,=,4.6,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_18,WA1,B.1.617.1_1675223,1,Table S2,=,7.8,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_19,WA1,B.1.617.1_1675223,1,Table S2,=,2.4,50,NULL,NULL,1,authentic virus,2021-05-11
Edara21c,CP_20,WA1,B.1.617.1_1675223,1,Table S2,=,10.6,50,NULL,NULL,1,authentic virus,2021-05-11
