ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay_name,date_added
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,1,Figure 4B,=,4.1,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,2,Figure 4B,=,5.6,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,3,Figure 4B,=,3.7,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,4,Figure 4B,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,6,Figure 4B,=,1.4,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,7,Figure 4B,=,1.4,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,8,Figure 4B,=,1.1,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,11,Figure 4B,=,0.9,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,12,Figure 4B,=,0.7,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,14,Figure 4B,=,1.4,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,17,Figure 4B,=,0.2,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,18,Figure 4B,=,0.4,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,4,Figure 4B,=,4.6,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,1,Figure 4B,=,4.1,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,2,Figure 4B,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,3,Figure 4B,=,1.2,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,4,Figure 4B,=,1.2,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,5,Figure 4B,=,1.5,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,6,Figure 4B,=,2.8,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,7,Figure 4B,=,1.1,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,8,Figure 4B,=,0.7,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,9,Figure 4B,=,0.7,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,10,Figure 4B,=,1.1,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,11,Figure 4B,=,0.7,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,12,Figure 4B,=,0.7,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,13,Figure 4B,=,0.7,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,14,Figure 4B,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,15,Figure 4B,=,1.4,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,16,Figure 4B,=,2.3,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,17,Figure 4B,=,1.1,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,18,Figure 4B,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,19,Figure 4B,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,20,Figure 4B,=,2.3,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,21,Figure 4B,=,1.1,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,22,Figure 4B,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-05-18
Pegu21,Mod_2nd,B.1 full genome,B.1.1.7 full genome,23,Figure 4B,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-05-18
