ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Hu21c,ZF2001-9,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 4AB,>,2.8,50,NULL,experimental,1,HIV pseudovirus,2021-07-12
Hu21c,CP_1,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,>,3.3,50,NULL,experimental,1,HIV pseudovirus,2021-07-12
Hu21c,CP_2,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,3.8,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_3,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,>,2.7,50,NULL,experimental,1,HIV pseudovirus,2021-07-12
Hu21c,CP_4,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,2.7,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_5,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,3.1,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_6,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,1.7,50,NULL,both,1,HIV pseudovirus,2021-07-12
Hu21c,CP_7,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,2.7,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_8,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,1.3,50,NULL,both,1,HIV pseudovirus,2021-07-12
Hu21c,CP_9,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,3.1,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_10,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,2.7,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_11,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,2.8,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_12,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,2.2,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_13,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,1.7,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_14,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,1.8,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_15,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,>,1.8,50,NULL,experimental,1,HIV pseudovirus,2021-07-12
Hu21c,CP_16,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,2.1,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_17,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,>,3.2,50,NULL,experimental,1,HIV pseudovirus,2021-07-12
Hu21c,CP_18,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,2.2,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_19,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,1.9,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,CP_20,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 2A,=,1.7,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,ZF2001-1,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 4AB,=,4.3,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,ZF2001-2,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 4AB,=,4.1,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,ZF2001-3,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 4AB,=,2.2,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,ZF2001-4,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 4AB,>,4.2,50,NULL,experimental,1,HIV pseudovirus,2021-07-12
Hu21c,ZF2001-5,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 4AB,=,2.2,50,NULL,NULL,1,HIV pseudovirus,2021-07-12
Hu21c,ZF2001-6,S:614G,B.1.617.1 Spike:+382L-1071H-1101D+1106H,1,Figure 4AB,>,2.4,50,NULL,experimental,1,HIV pseudovirus,2021-07-12
