ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay_name,date_added
Goel21,IHCV2020.005_CP,S:614G,B.1.351 Spike,1,Table S4,=,2.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.019_CP,S:614G,B.1.351 Spike,1,Table S4,=,1.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.020_CP,S:614G,B.1.351 Spike,1,Table S4,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.029_CP,S:614G,B.1.351 Spike,1,Table S4,=,2.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.035_CP,S:614G,B.1.351 Spike,1,Table S4,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.042_CP,S:614G,B.1.351 Spike,1,Table S4,=,5.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.005_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.015_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,4.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.017_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.019_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,2.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.020_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,0.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.022_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,4.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.029_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,0.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.032_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,2.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.035_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,2.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.042_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.006_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,4.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.025_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,4.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.033_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,2.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.037_1st_dose,S:614G,B.1.351 Spike,1,Table S4,=,2.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.005_2nd_dose,S:614G,B.1.351 Spike,1,Table S4,=,0.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.015_2nd_dose,S:614G,B.1.351 Spike,1,Table S4,=,2.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.017_2nd_dose,S:614G,B.1.351 Spike,1,Table S4,=,1.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.019_2nd_dose,S:614G,B.1.351 Spike,1,Table S4,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Goel21,IHCV2020.020_2nd_dose,S:614G,B.1.351 Spike,1,Table S4,=,1.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
