ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay_name,date_added
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,1,Figure 1D,=,3.8,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,2,Figure 1D,=,1.2,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,3,Figure 1D,=,2.1,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,4,Figure 1D,=,2.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,5,Figure 1D,=,1.6,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,6,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,7,Figure 1D,=,4.5,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,8,Figure 1D,=,2.4,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,9,Figure 1D,=,1.6,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,10,Figure 1D,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,11,Figure 1D,=,2.4,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,12,Figure 1D,=,2.4,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,13,Figure 1D,=,2.5,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,14,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,15,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,16,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,17,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,18,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,19,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,20,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,21,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,22,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,23,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,24,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,25,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,26,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,27,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.617 full genome,28,Figure 1D,=,1.7,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,1,Figure 1D,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,2,Figure 1D,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,3,Figure 1D,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,4,Figure 1D,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,5,Figure 1D,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,6,Figure 1D,=,1.0,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,7,Figure 1D,=,0.9,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,8,Figure 1D,=,1.1,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,9,Figure 1D,=,1.1,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,10,Figure 1D,=,0.9,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,11,Figure 1D,=,0.9,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,12,Figure 1D,=,1.1,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,13,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,14,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,15,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,16,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,17,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,18,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,19,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,20,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,21,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,22,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,23,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,24,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,25,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,26,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,27,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
Yadav21,BBV152,B.1 full genome,B.1.1.7 full genome,28,Figure 1D,=,1.3,IC50,NULL,NULL,1,authentic virus,2021-04-28
