ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,inhibition_pcnt,resistance_level,ineffective,cumulative_count,assay,date_added
Mlcochova21,CP,B.1 full genome,B.1.1.7 full genome,1,Figure 1f,=,2.3,50,NULL,NULL,12,authentic virus,2021-06-27
Mlcochova21,BNT162b2,B.1 full genome,B.1.1.7 full genome,1,Figure 4a,=,5.3,50,NULL,NULL,10,authentic virus,2021-06-27
Mlcochova21,ChAdOx-1,B.1 full genome,B.1.1.7 full genome,1,Figure 4a,=,3.2,50,NULL,NULL,10,authentic virus,2021-06-27
Mlcochova21,CP,B.1 full genome,B.1.351 full genome,1,Figure 1f,=,8.4,50,NULL,NULL,12,authentic virus,2021-06-27
Mlcochova21,CP,B.1 full genome,B.1.617.2 full genome,1,Figure 1f,=,6.1,50,NULL,NULL,12,authentic virus,2021-06-27
Mlcochova21,BNT162b2,B.1 full genome,B.1.617.2 full genome,1,Figure 4a,=,7.4,50,NULL,NULL,10,authentic virus,2021-06-27
Mlcochova21,ChAdOx-1,B.1 full genome,B.1.617.2 full genome,1,Figure 4a,=,8.7,50,NULL,NULL,10,authentic virus,2021-06-27
Mlcochova21,BNT162b2,S:614G,B.1.617.1 Spike,1,"Figure 4b, Extended Data Table 3",=,3.8,50,NULL,NULL,32,HIV pseudovirus,2021-06-27
Mlcochova21,ChAdOx-1,S:614G,B.1.617.1 Spike,1,"Figure 4b, Extended Data Table 3",=,5.7,50,NULL,NULL,33,HIV pseudovirus,2021-06-27
Mlcochova21,BNT162b2,S:614G,B.1.617.2 Spike,1,"Figure 4b, Extended Data Table 3",=,2.2,50,NULL,NULL,32,HIV pseudovirus,2021-06-27
Mlcochova21,ChAdOx-1,S:614G,B.1.617.2 Spike,1,"Figure 4b, Extended Data Table 3",=,4,50,NULL,NULL,33,HIV pseudovirus,2021-06-27
