ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay_name,date_added
Liu21f,AZD1061,VIC Spike,B.1.617.1 Spike:+95I-1101D,1,Table S1,=,5.1,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,AZD8895,VIC Spike,B.1.617.1 Spike:+95I-1101D,1,Table S1,=,0.7,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,AZD7442,VIC Spike,B.1.617.1 Spike:+95I-1101D,1,Table S1,=,2,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,REGN10987,VIC Spike,B.1.617.1 Spike:+95I-1101D,1,Table S1,=,1.5,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,REGN10933,VIC Spike,B.1.617.1 Spike:+95I-1101D,1,Table S1,=,5,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,ADG10,VIC Spike,B.1.617.1 Spike:+95I-1101D,1,Table S1,=,1.3,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,ADG20,VIC Spike,B.1.617.1 Spike:+95I-1101D,1,Table S1,=,2.5,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,ADG30,VIC Spike,B.1.617.1 Spike:+95I-1101D,1,Table S1,=,3.4,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,LY-CoV555,VIC Spike,B.1.617.1 Spike:+95I-1101D,1,Table S1,>,2500,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,LY-CoV16,VIC Spike,B.1.617.1 Spike:+95I-1101D,1,Table S1,=,0.4,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,AZD1061,VIC Spike,B.1.1.519 Spike,1,Table S1,=,0.6,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,AZD8895,VIC Spike,B.1.1.519 Spike,1,Table S1,=,0.3,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,AZD7442,VIC Spike,B.1.1.519 Spike,1,Table S1,=,1,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,REGN10987,VIC Spike,B.1.1.519 Spike,1,Table S1,=,0.6,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,REGN10933,VIC Spike,B.1.1.519 Spike,1,Table S1,=,0.5,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,ADG10,VIC Spike,B.1.1.519 Spike,1,Table S1,=,1.6,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,ADG20,VIC Spike,B.1.1.519 Spike,1,Table S1,=,1.5,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,ADG30,VIC Spike,B.1.1.519 Spike,1,Table S1,=,1.1,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,LY-CoV555,VIC Spike,B.1.1.519 Spike,1,Table S1,=,1.3,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,LY-CoV16,VIC Spike,B.1.1.519 Spike,1,Table S1,=,0.2,IC50,NULL,NULL,1,lentivirus pseudovirus,2021-06-18
Liu21f,AZD1061,VIC,B.1.617.2 full genome,1,Table S1,=,2.9,IC50,NULL,NULL,1,authentic virus,2021-06-18
Liu21f,AZD8895,VIC,B.1.617.2 full genome,1,Table S1,=,0.5,IC50,NULL,NULL,1,authentic virus,2021-06-18
Liu21f,AZD7442,VIC,B.1.617.2 full genome,1,Table S1,=,0.6,IC50,NULL,NULL,1,authentic virus,2021-06-18
Liu21f,REGN10987,VIC,B.1.617.2 full genome,1,Table S1,=,0.5,IC50,NULL,NULL,1,authentic virus,2021-06-18
Liu21f,REGN10933,VIC,B.1.617.2 full genome,1,Table S1,=,0.6,IC50,NULL,NULL,1,authentic virus,2021-06-18
