ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay,date_added
Hoffmann21c,Casirivimab,S:614G,B.1.617 Spike,1,Figure 4,=,4.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,Casirivimab,S:614G,B.1.351 Spike,1,Figure 4,=,4.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,Imdevimab,S:614G,B.1.617 Spike,1,Figure 4,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,Imdevimab,S:614G,B.1.351 Spike,1,Figure 4,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,Bamlanivimab,S:614G,B.1.617 Spike,1,Figure 4,=,2242.1,IC50,NULL,experimental,1,vsv pseudovirus,2021-05-09
Hoffmann21c,Bamlanivimab,S:614G,B.1.351 Spike,1,Figure 4,=,2242.1,IC50,NULL,experimental,1,vsv pseudovirus,2021-05-09
Hoffmann21c,Etesevimab,S:614G,B.1.617 Spike,1,Figure 4,=,0.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,Etesevimab,S:614G,B.1.351 Spike,1,Figure 4,=,701.7,IC50,NULL,experimental,1,vsv pseudovirus,2021-05-09
Hoffmann21c,REGN-COV,S:614G,B.1.617 Spike,1,Figure 4,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,REGN-COV,S:614G,B.1.351 Spike,1,Figure 4,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,Bamlanivimab + Etesevimab,S:614G,B.1.617 Spike,1,Figure 4,=,5.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,Bamlanivimab + Etesevimab,S:614G,B.1.351 Spike,1,Figure 4,=,1566.0,IC50,NULL,experimental,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID15,S:614G,B.1.351 Spike,1,Figure S3A,=,10.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID15,S:614G,B.1.617 Spike,1,Figure S3A,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID18,S:614G,B.1.351 Spike,1,Figure S3A,=,17.8,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID18,S:614G,B.1.617 Spike,1,Figure S3A,=,1.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID20,S:614G,B.1.351 Spike,1,Figure S3A,=,7.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID20,S:614G,B.1.617 Spike,1,Figure S3A,=,2.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID22,S:614G,B.1.351 Spike,1,Figure S3A,=,14.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID22,S:614G,B.1.617 Spike,1,Figure S3A,=,2.6,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID23,S:614G,B.1.351 Spike,1,Figure S3A,=,4.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID23,S:614G,B.1.617 Spike,1,Figure S3A,=,2.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID24,S:614G,B.1.351 Spike,1,Figure S3A,=,14.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID24,S:614G,B.1.617 Spike,1,Figure S3A,=,2.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID27,S:614G,B.1.351 Spike,1,Figure S3A,=,1.2,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID27,S:614G,B.1.617 Spike,1,Figure S3A,=,1.1,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID33,S:614G,B.1.351 Spike,1,Figure S3A,=,1.2,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID33,S:614G,B.1.617 Spike,1,Figure S3A,=,1.0,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID51,S:614G,B.1.351 Spike,1,Figure S3A,=,4.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID51,S:614G,B.1.617 Spike,1,Figure S3A,=,2.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID54,S:614G,B.1.351 Spike,1,Figure S3A,=,2.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID54,S:614G,B.1.617 Spike,1,Figure S3A,=,2.9,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID59,S:614G,B.1.351 Spike,1,Figure S3A,=,3.6,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID59,S:614G,B.1.617 Spike,1,Figure S3A,=,0.7,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID60,S:614G,B.1.351 Spike,1,Figure S3A,=,1.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID60,S:614G,B.1.617 Spike,1,Figure S3A,=,0.7,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID61,S:614G,B.1.351 Spike,1,Figure S3A,=,2.4,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID61,S:614G,B.1.617 Spike,1,Figure S3A,=,3.3,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID70,S:614G,B.1.351 Spike,1,Figure S3A,=,1.2,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
Hoffmann21c,CP_ID70,S:614G,B.1.617 Spike,1,Figure S3A,=,1.5,IC50,NULL,NULL,1,vsv pseudovirus,2021-05-09
