ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay_name,date_added
Moyo-Gwete21,CP_614G,S:614G,B.1.351 Spike,29,Figure 3A,>,8.8,IC50,NULL,experimental,1,lentivirus pseudovirus,2021-03-09
Moyo-Gwete21,CP_614G,S:614G,B.1.351 Spike,30,Figure 3A,>,8.8,IC50,NULL,experimental,1,lentivirus pseudovirus,2021-03-09
Moyo-Gwete21,CP_614G,S:614G,B.1.351 Spike,31,Figure 3A,>,8.8,IC50,NULL,experimental,1,lentivirus pseudovirus,2021-03-09
Moyo-Gwete21,CP_614G,S:614G,B.1.351 Spike,32,Figure 3A,>,7.6,IC50,NULL,experimental,1,lentivirus pseudovirus,2021-03-09
Moyo-Gwete21,CP_614G,S:614G,B.1.351 Spike,33,Figure 3A,>,7.6,IC50,NULL,experimental,1,lentivirus pseudovirus,2021-03-09
Moyo-Gwete21,CP_614G,S:614G,B.1.351 Spike,34,Figure 3A,>,6.5,IC50,NULL,experimental,1,lentivirus pseudovirus,2021-03-09
Moyo-Gwete21,CP_614G,S:614G,B.1.351 Spike,36,Figure 3A,>,2.5,IC50,NULL,experimental,1,lentivirus pseudovirus,2021-03-09
Moyo-Gwete21,CP_614G,S:614G,B.1.351 Spike,37,Figure 3A,>,2.5,IC50,NULL,experimental,1,lentivirus pseudovirus,2021-03-09
Moyo-Gwete21,CP_B.1.351,B.1.351 Spike,S:614G,19,Figure 3C,>,7.6,IC50,NULL,experimental,1,lentivirus pseudovirus,2021-03-09
Moyo-Gwete21,CP_B.1.351,B.1.351 Spike,S:614G,20,Figure 3C,>,4.7,IC50,NULL,experimental,1,lentivirus pseudovirus,2021-03-09
Moyo-Gwete21,CP_B.1.351,B.1.351 Spike,S:614G,22,Figure 3C,>,3,IC50,NULL,experimental,1,lentivirus pseudovirus,2021-03-09
