ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay_name,date_added
Bates21,BNT162b2,Wuhan-Hu-1,B.1.351 full genome,30,Figure S1,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,BNT162b2,Wuhan-Hu-1,B.1.351 full genome,36,Figure S1,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,BNT162b2,Wuhan-Hu-1,B.1.351 full genome,39,Figure S1,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,BNT162b2,Wuhan-Hu-1,B.1.351 full genome,40,Figure S1,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,BNT162b2,Wuhan-Hu-1,B.1.351 full genome,41,Figure S1,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,BNT162b2,Wuhan-Hu-1,B.1.351 full genome,46,Figure S1,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,BNT162b2,Wuhan-Hu-1,B.1.351 full genome,51,Figure S1,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.1.7 full genome,2,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.1.7 full genome,4,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.1.7 full genome,13,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.1.7 full genome,28,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.1.7 full genome,30,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.1.7 full genome,40,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.351 full genome,2,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.351 full genome,4,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.351 full genome,13,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.351 full genome,22,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.351 full genome,27,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
Bates21,CP,Wuhan-Hu-1,B.1.351 full genome,28,Figure S2,>,9999,IC50,NULL,experimental,1,authentic virus,2021-05-03
