ref_name,rx_name,control_iso_name,iso_name,ordinal_number,section,fold_cmp,fold,potency_type,resistance_level,ineffective,cumulative_count,assay_name,date_added
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,5,Figure 4B,>,8.4,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,9,Figure 4B,>,5.1,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,10,Figure 4B,>,5.1,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,13,Figure 4B,>,4.1,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,15,Figure 4B,>,3.7,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,16,Figure 4B,>,2.0,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,5,Figure 4B,>,8.4,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,6,Figure 4B,>,6.9,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,7,Figure 4B,>,6.2,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,8,Figure 4B,>,5.6,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,9,Figure 4B,>,5.1,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,10,Figure 4B,>,5.1,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,11,Figure 4B,>,5.1,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,12,Figure 4B,>,4.6,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,13,Figure 4B,>,4.1,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,14,Figure 4B,>,3.7,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,15,Figure 4B,>,3.7,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,16,Figure 4B,>,2.0,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_4M,B.1 full genome,B.1.351 full genome Spike:-246I,20,Figure 4B,>,8.4,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_4M,B.1 full genome,B.1.351 full genome Spike:-246I,22,Figure 4B,>,9.3,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_4M,B.1 full genome,B.1.351 full genome Spike:-246I,23,Figure 4B,>,7.6,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.1.7 full genome,21,Figure 4B,>,3.1,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.1.7 full genome,23,Figure 4B,>,3.4,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.1.7 full genome,24,Figure 4B,>,2.0,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.351 full genome Spike:-246I,13,Figure 4B,>,8.4,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.351 full genome Spike:-246I,15,Figure 4B,>,9.3,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.351 full genome Spike:-246I,17,Figure 4B,>,5.6,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.351 full genome Spike:-246I,18,Figure 4B,>,5.6,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.351 full genome Spike:-246I,19,Figure 4B,>,5.1,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.351 full genome Spike:-246I,20,Figure 4B,>,5.1,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.351 full genome Spike:-246I,21,Figure 4B,>,4.6,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.351 full genome Spike:-246I,22,Figure 4B,>,3.4,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_2nd_7M,B.1 full genome,B.1.351 full genome Spike:-246I,23,Figure 4B,>,3.4,IC50,NULL,experimental,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,19,Figure 4B,>,0.5,IC50,NULL,both,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,20,Figure 4B,>,1.0,IC50,NULL,both,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,21,Figure 4B,>,1.0,IC50,NULL,both,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,22,Figure 4B,>,1.0,IC50,NULL,both,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,23,Figure 4B,>,1.0,IC50,NULL,both,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.1.7 full genome,24,Figure 4B,>,1.0,IC50,NULL,both,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,17,Figure 4B,>,1.0,IC50,NULL,both,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,18,Figure 4B,>,1.0,IC50,NULL,both,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,19,Figure 4B,>,0.5,IC50,NULL,both,1,authentic virus,2021-05-18
Pegu21,Mod_1st,B.1 full genome,B.1.351 full genome Spike:-246I,20,Figure 4B,>,1.0,IC50,NULL,both,1,authentic virus,2021-05-18
