ref_name,rx_name,ab_name
Westendorf21,ADG2,Adintrevimab
Westendorf21,ADG2_2,Adintrevimab
Westendorf21,Bamlanivimab,Bamlanivimab
Westendorf21,C135,C135
Westendorf21,C135_2,C135
Westendorf21,C144,C144
Westendorf21,C144_2,C144
Westendorf21,CB6,Etesevimab
Westendorf21,COV2-2130,Cilgavimab
Westendorf21,COV2-2130_2,Cilgavimab
Westendorf21,COV2-2196,Tixagevimab
Westendorf21,COV2-2196_2,Tixagevimab
Westendorf21,CT-P59,Regdanvimab
Westendorf21,CT-P59_2,Regdanvimab
Westendorf21,Etesevimab,Etesevimab
Westendorf21,LY-CoV016_2,Etesevimab
Westendorf21,LY-CoV1404,Bebtelovimab
Westendorf21,LY-CoV1404_2,Bebtelovimab
Westendorf21,LY-CoV1404_T2_2,Bebtelovimab
Westendorf21,LY-CoV1404_T3A,Bebtelovimab
Westendorf21,LY-CoV1404_T3B,Bebtelovimab
Westendorf21,LY-CoV1404_T5,Bebtelovimab
Westendorf21,LY-CoV1404_T6,Bebtelovimab
Westendorf21,LY-CoV1404_T3D,Bebtelovimab
Westendorf21,LY-CoV1404_T3D_2,Bebtelovimab
Westendorf21,LY-COV555,Bamlanivimab
Westendorf21,LY-CoV555_2,Bamlanivimab
Westendorf21,REGN10933,Casirivimab
Westendorf21,REGN10933_2,Casirivimab
Westendorf21,REGN10987,Imdevimab
Westendorf21,REGN10987_2,Imdevimab
Westendorf21,S309,Sotrovimab
Westendorf21,S309_2,Sotrovimab
